soil_pH,soil_N,soil_P,rainfall_mm,temp_avg,fertilizer_kg_per_ha,irrigation_mm,pesticide_ml,input_cost_total,environmental_score,yield_kg_per_ha,date,month,day_of_year,crop_type
7.07,177.2161829,11.6307129,103.8801686,24.10179037,81.12905189,484.2095653,228.1393819,205.8482536,216.7542389,3387.031279,2023-10-31,10,304,Barley
6.83,138.4121548,36.31575487,619.5114813,14.70434627,63.38082754,134.0235937,110.4886403,91.6417246,89.28443866,3527.314559,2023-08-27,8,239,Maize
7.25,151.0290753,7.841779691,116.7526449,26.56232875,113.3716867,214.7239485,235.1857554,170.1863597,155.9587721,3322.52122,2023-01-09,1,9,Rice
5.15,150.5463789,53.05342264,404.9417527,31.1589172,107.6440204,284.615106,163.3383996,159.7465513,166.304784,3917.902877,2025-03-15,3,74,Barley
6.23,184.7878936,6.200286823,97.84724022,17.94574409,111.9489323,273.1238001,106.9214208,142.6756524,159.7986415,3466.065513,2024-10-06,10,280,Rice
5.61,139.1310542,19.87163075,641.584596,37.50977301,48.63599605,185.6354603,223.3257761,128.4428229,107.2048133,3636.416242,2023-04-24,4,114,Maize
8.38,51.2344127,11.13317168,611.0120434,25.58325137,142.444041,277.6479127,22.06900626,133.3723049,170.967699,3439.089852,2025-03-17,3,76,Barley
5.64,119.6844033,50.21989377,288.2880893,28.72884385,135.2391493,125.5960023,214.897603,157.208056,140.3120506,3933.716744,2023-03-15,3,74,Rice
6.83,134.6005428,57.83448365,603.8001668,37.5180985,53.92600175,469.359651,102.5803481,151.6090355,183.4215312,3380.499318,2023-06-24,6,175,Wheat
7.96,,47.71908063,208.50974,20.16911163,169.5095266,36.44922594,0.07230140554,92.06629891,112.6477139,3355.570527,2025-08-12,8,224,Rice
5.14,187.5071386,40.84018683,162.4757093,28.77707724,166.8916506,372.2210839,207.8403596,220.2421499,232.5853515,3702.630539,2023-10-13,10,286,Wheat
7.02,93.68012114,21.49555113,205.6529133,23.79872273,119.5616027,195.1192748,127.0074082,136.9068788,142.9734849,3229.315139,2023-04-14,4,104,Wheat
7.49,151.5170918,22.23413547,322.5861981,37.17396242,38.49863013,362.7340842,131.410097,131.219161,145.060413,2808.404604,2024-06-06,6,158,Rice
6.21,53.55888719,39.90203297,121.3251706,13.6319744,52.4816753,426.2713224,13.09827861,115.4245857,160.6802298,2336.166349,2023-11-18,11,322,Maize
7.4,195.2280145,30.31970492,858.7845688,12.5137929,147.7092107,121.7213084,39.32395851,109.9960546,129.0743148,4294.326458,2025-08-13,8,225,Maize
5.25,157.6657642,27.2359361,213.4088399,39.51557637,129.1855786,36.36813089,251.3524143,147.2721398,113.5570279,3343.80076,2025-06-18,6,169,Wheat
5.06,144.6385072,50.23941369,716.011378,23.50121147,62.33058333,226.9794165,57.60487529,93.84263756,111.2526625,3573.932579,2024-03-01,3,61,Maize
5.88,38.73973689,33.60934408,455.5201267,18.24379473,194.5136471,427.1997567,268.4285961,263.2253537,271.7109749,3536.261709,2024-09-09,9,253,Wheat
6.51,21.9856276,12.74416219,238.9238652,31.88660605,198.3248686,430.9219116,90.36938844,212.4576332,257.3084335,2951.424141,2024-08-21,8,234,Barley
8.08,192.0172697,32.78637255,373.2918392,22.50940615,184.9283582,56.82301935,36.74442506,114.8521105,131.6783632,3742.701822,2025-07-29,7,210,Maize
4.8,165.4122695,12.18587891,722.6441029,28.36779067,65.87585386,258.565946,200.2246592,144.7185139,137.117762,4072.284602,2023-04-28,4,118,Rice
7.58,129.1255288,32.10755214,96.31563218,22.88514674,29.32291143,271.7422143,91.87177357,96.57143064,108.3035885,2834.190944,2025-03-28,3,87,Maize
5.11,101.7879202,13.10166744,283.9237654,21.66464152,152.4259241,140.2275324,184.1537835,159.5046036,151.9391925,3038.703676,2025-08-19,8,231,Barley
5.2,127.6805529,44.28796497,882.2834172,20.03752542,158.01665,223.3860794,180.904159,177.9567886,179.9162297,4322.268793,2023-07-23,7,204,Rice
6.76,32.97518048,39.22887955,122.2855062,27.66322862,195.4876368,156.422314,49.35761172,143.8355647,169.1550375,2853.203808,2023-02-05,2,36,Rice
4.71,25.68550607,49.14221238,353.4305629,21.6123081,156.7003005,391.4618071,38.71092267,168.2557885,215.3298147,3478.271033,2025-05-04,5,124,Maize
6.47,187.5707652,12.65581857,167.1499226,21.19234651,43.49058644,95.62106454,299.6714099,130.7709291,84.74781222,3158.957425,2024-05-14,5,135,Wheat
8.4,176.7744423,26.83582727,445.364374,13.60373514,107.1084946,221.5636727,274.1182482,180.1024563,158.1460234,3501.701013,2025-08-10,8,222,Rice
4.65,37.40176094,32.15977223,604.8163692,24.91450087,109.2952722,277.9354071,270.353287,191.3407036,175.9931141,3362.370279,2023-12-28,12,362,Maize
5.65,24.64614325,42.26482471,723.0446272,22.11041583,89.59433128,330.9301561,124.3289437,148.28188,165.46854,3583.301998,2023-02-14,2,45,Wheat
5.68,163.3767124,10.16215067,422.7528465,27.55678427,77.21018713,231.9049123,256.0187201,161.7916921,141.499458,3580.649571,2025-04-12,4,102,Barley
5.06,62.97988624,16.07500802,210.577479,22.51910393,94.95380121,243.2413829,10.28937039,99.21198829,130.9736326,2560.625825,2023-06-23,6,174,Rice
7.66,111.3022656,6.284365298,486.6201594,31.13440868,61.89390982,232.6387656,207.0226063,139.5814899,127.6302362,2879.49797,2025-09-23,9,266,Rice
4.62,91.44618972,38.59290391,246.8815284,22.80557786,56.36500066,71.39281833,216.7120523,107.4746797,76.90805112,3003.139555,2025-07-15,7,196,Rice
5.57,177.7971371,5.081060215,240.3990237,23.07986511,185.3170766,488.9268468,123.8733569,227.6059147,270.2556357,3618.808268,2025-01-18,1,18,Rice
7.48,107.8834047,29.6220384,251.5617399,16.97209769,34.95625697,142.593298,213.9965189,110.1957437,85.15139547,2721.38371,2025-02-12,2,43,Rice
6.09,92.53643218,8.195057364,465.826066,31.22833239,33.30070941,126.6005817,289.4071436,128.7926141,86.90131452,2565.442624,2023-07-15,7,196,Maize
5.54,179.4759947,52.30768313,566.5194894,20.22380952,124.6759132,350.1739444,279.7944302,216.3110745,207.8371743,3866.495092,2023-12-15,12,349,Barley
6.09,191.9602436,30.28156787,563.1000751,28.37738541,,82.36544804,97.33146859,117.6113457,120.7693599,4317.479721,2023-02-22,2,53,Maize
6.21,43.62407798,8.500250011,550.0789265,25.017582,159.5609363,83.39366759,200.5640085,156.6284042,140.8110629,3518.210013,2023-06-04,6,155,Barley
6.24,109.3630074,32.76375791,365.0410476,24.0050282,186.4533768,235.3529737,135.9785318,181.0908427,196.0757713,3688.129968,2025-01-30,1,30,Rice
8.16,158.765932,37.05437593,428.6335027,35.12507583,100.389081,272.063001,35.92798993,115.3855377,145.4451479,3601.083825,2025-05-17,5,137,Rice
4.74,198.945085,24.81286553,439.7494376,28.17652647,175.4240935,99.83486902,96.16085004,136.5272756,144.8210018,4371.644554,2023-09-28,9,271,Barley
7.77,55.03205213,34.9465283,575.8239959,26.97663815,53.22027371,1.91514525,62.59557395,45.77183809,38.76626519,3153.069647,2023-04-11,4,101,Barley
8.25,,54.42083326,290.3706915,26.9003368,20.93208807,386.1337784,166.217515,137.5580542,145.0211379,2608.092871,2023-05-01,5,121,Maize
8.43,74.84224504,20.80752781,246.7348251,29.72760724,6.684714487,429.3724843,173.3631244,141.2257914,150.1588864,2884.161886,2023-03-17,3,76,Wheat
6.79,,11.84026195,700.401302,14.78508142,100.1239065,186.3285649,224.1673935,154.5778843,138.3896527,4075.681458,2024-01-24,1,24,Maize
5.82,109.4180346,29.71423581,801.8562724,27.31717288,140.2998203,43.30988043,36.04777762,89.62621952,100.7776341,3773.848611,2025-08-03,8,215,Barley
4.94,165.7128935,27.97685386,,30.00528222,97.12685968,499.7303405,263.8388081,227.6611404,234.5790988,3606.979926,2025-03-30,3,89,Barley
7.9,,41.80601446,473.9465225,18.78610535,139.4332509,168.7385229,79.58552673,127.339988,142.24006,3401.053997,2025-09-12,9,255,Barley
7.11,49.45228781,5.990360558,175.477279,22.88689775,65.2441014,200.4851633,80.16296865,96.76797396,107.3083067,2771.438465,2025-02-02,2,33,Wheat
6.82,187.0550553,46.85543579,853.6245961,20.79622879,120.860884,79.69744239,114.9208109,110.8461737,107.9178442,3527.083968,2025-06-28,6,179,Rice
8.08,131.5260807,49.92287066,598.3085881,23.94858485,34.95699758,105.138089,53.53520223,54.56667725,57.86914545,3495.403021,2025-09-26,9,269,Wheat
6.59,96.6950091,57.67843905,551.0625722,38.57615921,107.4551347,172.2982979,243.0420272,161.0998351,140.4667729,3638.027358,2023-06-22,6,173,Wheat
4.61,21.3613175,55.95104337,706.575662,28.14731048,155.1754509,116.4509193,246.1729318,174.7297889,152.6578395,3510.916947,2024-04-09,4,100,Barley
5.92,128.10698,30.97549923,406.8978067,22.22227277,36.82026467,286.1419073,11.50846644,79.09105372,109.0855776,3311.643636,2024-01-03,1,3,Rice
7.08,134.1210266,17.49487564,249.344362,37.47237057,89.16510997,255.9693153,29.0456193,104.4901038,133.1944225,3184.912455,2023-06-20,6,171,Barley
6.65,74.56310407,25.2788944,328.5059921,26.34929981,135.0461675,432.4974881,44.23590278,167.2933522,215.2005372,3192.887978,2023-03-09,3,68,Barley
8.22,60.28717067,15.13236616,699.8369064,21.38788172,120.1584299,461.6430105,122.4121385,189.1314586,222.8291749,3621.106303,2023-06-29,6,180,Wheat
5.88,134.6962658,48.62285807,628.5857519,25.82722146,21.49011053,157.9679112,3.903064028,43.50955671,60.67474608,3082.697813,2023-04-27,4,117,Barley
4.81,181.0669981,53.08223886,659.7106393,30.81760339,123.0139508,262.1273603,157.9784828,161.3259923,168.2444268,4302.337079,2024-07-13,7,195,Wheat
5.08,145.5448631,44.16077112,693.8225812,26.24274092,181.7652995,25.16146647,288.7095949,182.5278215,145.4785792,3743.115036,2023-07-04,7,185,Maize
6.02,188.1984848,12.39393212,378.3750477,23.54234165,115.4706802,105.8990749,151.7427668,124.4379851,116.2264073,3775.743743,2024-03-03,3,63,Wheat
8.49,148.9071214,21.2040668,428.3777426,24.93714055,138.3286804,463.0964932,67.3747148,181.9960533,228.6636277,3555.273446,2023-06-05,6,156,Rice
6.48,162.3301697,35.86725336,879.4735818,17.78879043,118.3433938,63.55524543,118.4421849,107.4154014,101.9168284,4094.420007,2025-07-20,7,201,Barley
7.06,198.4260789,49.21771792,172.8441392,24.13635786,105.0636529,150.8311208,251.999467,158.2978907,133.4874747,3434.29475,2024-04-12,4,103,Barley
8.16,168.5088938,37.10750293,312.1579207,31.37910967,42.4162475,383.1520356,175.5782627,150.5120097,157.9531854,2782.583164,2025-06-20,6,171,Maize
6.26,34.42067235,32.90765663,705.9164266,25.54138499,67.16327293,180.884156,290.0596651,156.7763672,123.5691771,3031.882494,2024-06-24,6,176,Wheat
6.39,160.5370855,24.14525762,544.3723138,17.13294414,90.57667208,354.4500031,71.12111735,137.5146719,167.7931159,3669.757306,2025-03-02,3,61,Barley
8.3,89.94045823,37.38023372,72.22063576,35.60425297,121.9363817,212.186013,179.7832553,157.34037,154.7959584,2911.093093,2025-05-27,5,147,Wheat
4.54,158.6733352,55.49421037,786.5358624,21.5698214,75.44035649,473.9282836,55.07388821,149.0280014,192.9500878,3892.208775,2025-07-23,7,204,Wheat
4.78,64.50159339,42.01316423,770.45781,30.23414894,96.83460643,104.6741997,36.28819867,80.23860276,93.13184363,3582.162567,2023-06-09,6,160,Maize
6.2,82.94658135,33.68028013,381.7695873,28.42500309,75.66312143,216.6254662,34.5903271,91.53375208,113.8445454,2583.376896,2023-07-25,7,206,Maize
8.38,177.4463011,30.20653528,193.7330571,30.68866078,39.51118114,256.7589334,263.4757403,150.1500993,127.0819627,2773.290639,2024-09-24,9,268,Barley
6.2,110.4618938,37.73224212,567.3149464,19.14384668,31.35208573,108.8904009,264.3315445,116.7535864,77.91152615,3369.432602,2024-07-17,7,199,Rice
5.81,41.97978452,7.144780692,658.0394038,12.4801009,63.12664307,457.7081007,272.7126985,139.4677036,180.64267,3380.408891,2023-08-25,8,237,Wheat
4.57,27.50112211,29.03477371,72.71041223,17.96132402,100.575104,233.6936677,218.1393591,162.4680933,152.2670986,3198.332919,2023-01-21,1,21,Rice
7.93,,13.4952861,627.7909649,17.93224964,18.48990341,249.0946496,48.74952464,73.68873901,90.69728938,3148.391407,2024-12-31,12,366,Barley
7.89,161.3029779,20.10870983,681.6891233,20.06961938,144.2109322,435.0124628,212.6296897,222.8968656,238.2932671,4382.558908,2025-02-13,2,44,Rice
5.06,94.27193135,21.66119981,613.8010301,18.77646965,117.1616788,205.9732743,123.2881824,136.761949,144.4178078,3282.151492,2024-01-13,1,13,Wheat
4.71,97.8496181,58.68076028,524.9499778,13.46728135,70.90964177,372.6988696,225.2370694,177.5657156,176.8791529,3380.379993,2024-09-10,9,254,Maize
6.78,78.44166684,57.68637666,259.9594488,39.84271279,147.4862883,452.8783953,187.4102008,220.5418835,243.0963116,3242.794002,2023-05-29,5,149,Wheat
4.8,142.3365109,29.81816393,124.1340631,17.51845389,47.32195654,272.054312,191.2213837,135.4382558,129.1316059,2880.866231,2023-11-22,11,326,Barley
5.67,130.877381,34.6502004,152.5053796,14.94326502,182.96843,403.3539039,211.8174344,235.7002261,251.9689726,3774.172723,2024-09-07,9,251,Maize
5.23,156.9783368,5.000639912,690.5425128,22.46494916,25.87612339,18.8922533,80.73592579,40.93729009,29.2669426,3329.583414,2025-05-02,5,122,Wheat
5.94,155.2475155,12.24432657,394.7747665,21.36881418,14.44263707,464.253876,35.04123232,110.5844634,151.4458683,3019.923925,2023-04-29,4,119,Wheat
4.73,58.82152743,31.88938075,537.9950641,20.31637136,195.2913059,20.54118248,67.56213006,122.0225285,130.0933513,3992.118478,2023-10-23,10,296,Wheat
5.63,159.2251626,25.41448329,220.3776783,31.19582041,89.1035629,278.6259167,28.42167443,108.8034671,139.8920802,2881.420836,2023-01-16,1,16,Wheat
7.81,158.2892145,49.35219895,469.331211,27.30726728,100.474364,245.964012,203.1281354,160.368425,154.3866355,3924.175249,2025-01-09,1,9,Barley
7.05,50.0661103,41.12290576,60.77642418,32.11993935,12.38930372,102.9940921,185.5755447,82.46613369,56.88936433,2513.024148,2023-05-29,5,149,Rice
8.45,112.822297,53.40862059,400.8929512,24.08625964,21.13006909,220.926854,186.4393268,110.6822034,97.60003035,3019.194863,2025-02-24,2,55,Maize
6.31,138.1091308,20.53633092,478.2817141,28.16536422,103.6030698,454.5027944,59.43922255,160.5338605,204.4566024,3348.225237,2024-12-25,12,360,Wheat
7,27.21965445,5.557215122,219.0504396,24.62917585,,354.8685424,282.1919998,224.9221995,217.828832,2963.809733,2024-12-21,12,356,Wheat
7.46,33.0404398,39.72191542,98.33213442,20.84066842,102.5230488,250.4383029,118.8744092,108.4816496,139.0228084,2685.445734,2024-09-04,9,248,Barley
6.4,32.99571362,11.65637503,468.0087142,19.66430732,181.9190782,230.3560857,196.270734,195.9119764,197.885346,3379.410973,2023-10-03,10,276,Rice
4.6,160.3252052,48.88527878,55.82395956,17.17183182,84.34252351,99.09819321,70.98993944,83.28788223,87.43396601,3031.855728,2024-01-31,1,31,Wheat
4.65,155.9075472,17.14690306,448.2663435,14.92042039,,313.9793677,123.1568353,114.1305397,123.7746325,2922.598896,2023-07-14,7,195,Barley
6.93,26.66137425,15.8953698,189.2944973,25.4254165,60.55502565,311.5689269,200.0126566,152.5950952,149.8049591,2587.347179,2024-03-14,3,74,Wheat
5.53,38.45175104,40.92395348,410.5039618,14.66419848,150.2846635,10.9909074,68.43011337,97.86954725,100.3110817,3354.792483,2024-01-03,1,3,Rice
5.71,152.0505885,17.39596974,622.1854931,22.21207198,113.8994517,56.62172582,49.17951629,83.0279259,90.2441404,3609.806066,2025-04-22,4,112,Maize
7.62,43.41552322,25.92203019,,24.34211889,56.55309141,36.26115848,284.1920698,120.7863983,73.22940937,2669.729527,2024-10-23,10,297,Wheat
6.57,148.5356478,9.790102174,310.7732916,21.53677755,95.39667852,188.0952344,249.8982416,160.2868586,138.6564016,3207.795653,2023-01-20,1,20,Rice
4.81,47.70126314,59.093681,479.3041794,31.53762403,193.2548595,471.8831911,124.7740963,228.4362969,269.9952827,3676.567622,2024-05-27,5,148,Barley
6.57,101.9396268,29.38590079,212.6868287,27.74548823,10.92206064,487.3800407,0.1204632076,102.9731774,152.7792949,2656.578055,2023-06-30,6,181,Wheat
7.43,69.1527458,48.24131087,242.6674267,22.5009868,161.0238418,30.34153448,48.49130814,101.1276202,110.5658962,3570.97933,2024-10-03,10,277,Barley
4.57,52.57585149,51.50823996,466.7122861,19.73414114,69.39179008,169.183933,189.9806752,125.5268842,111.3883215,3223.342517,2023-10-30,10,303,Maize
8.38,163.6064568,11.86514477,391.9469429,23.87561264,153.2490946,264.0888607,261.4655569,207.8819865,197.3226706,3993.776043,2024-11-10,11,315,Rice
5.74,24.61557185,36.54409233,748.0665299,17.76369052,46.57171138,237.2265899,37.52667295,81.98917556,102.8636711,3278.580113,2023-02-17,2,48,Barley
8.25,169.7054679,13.96694353,580.9390638,37.95910432,40.18226794,300.8433043,191.1142661,137.5940746,133.4737787,3334.673246,2025-06-18,6,169,Wheat
7.42,96.99916407,52.88181338,656.2669435,23.50718346,103.6020863,17.57962514,54.78753908,71.75322989,72.91389321,3771.649169,2023-03-10,3,69,Maize
6.99,36.09398042,8.586252519,818.0956774,16.66665645,21.23207071,482.7589591,229.5319775,176.0274204,180.5201279,3238.989558,2025-08-29,8,241,Rice
4.63,47.00875964,12.3851168,544.9737092,22.76789959,174.9487299,396.4200226,197.8269741,226.1064617,243.6779422,3417.180728,2023-07-13,7,194,Barley
7.35,144.8628006,44.96690456,210.7187125,32.75548284,78.75102831,386.4200417,44.23617523,129.9303751,167.600247,3471.537894,2024-04-11,4,102,Maize
6.95,162.1457313,5.086080786,562.6056465,39.65042545,30.904166,204.3497811,221.4452265,122.7556072,101.9919566,3387.684474,2024-06-27,6,179,Rice
6.4,24.71540754,32.29423141,478.3790901,28.54210091,165.1069683,235.4082097,268.5300087,210.1941287,196.5396448,3344.94042,2023-06-14,6,165,Maize
8.46,62.4890834,25.60040879,276.119142,15.70553701,27.89004724,44.0711217,194.9591765,81.24700091,49.4512825,2729.855719,2023-09-10,9,253,Maize
8.21,,33.6795129,170.1857354,38.69459831,116.4140262,303.358101,14.11835936,123.1141411,162.267682,3018.71996,2023-04-25,4,115,Rice
5.23,43.1109721,35.38755321,447.4091226,30.08911883,13.21106156,192.009537,217.473824,110.2495854,87.27688043,2778.684852,2023-04-04,4,94,Rice
5.01,180.575244,49.383102,440.7703806,16.69508843,51.43047022,318.0528173,74.68305744,111.7307158,133.7424331,3394.857949,2023-08-09,8,221,Wheat
6.63,91.87686485,58.13261278,844.5177552,18.57645236,117.5596899,453.4332887,97.98657172,178.8624742,216.3644577,3771.741702,2024-07-27,7,209,Rice
8.18,115.454384,51.64231493,109.2818393,15.19759527,72.2432118,405.5522832,257.018984,194.3377577,190.7135104,2987.025207,2024-11-17,11,322,Barley
5.77,175.1829711,58.19196384,243.768407,33.95665571,,1.959187476,160.210834,54.07751717,23.35575502,2671.946431,2024-06-22,6,174,Maize
6.96,68.4188128,47.56338107,193.0214684,14.30292357,40.79892072,60.24091122,76.88771261,55.51395639,50.24039706,2691.018671,2025-01-23,1,23,Wheat
6.8,126.6230591,12.81754181,511.657538,15.69676796,99.66660566,336.804916,262.608972,195.9769776,187.1023354,3489.730001,2025-03-26,3,85,Rice
7.6,159.7605404,52.6723695,620.2697033,24.508669,91.07898105,35.95335866,16.59971615,57.7100771,67.09336784,3951.773618,2023-11-30,11,334,Barley
8.13,181.1211933,18.30874217,123.1181627,19.53733761,181.9128855,437.3735367,146.7648746,222.4606125,255.0362798,3140.2159,2024-12-30,12,365,Wheat
7.15,130.8553739,44.75478668,543.1880996,28.54972908,120.4938341,379.4340672,114.9176419,170.6090231,197.6182848,4011.664189,2024-04-28,4,119,Barley
6.63,188.5182043,36.46267539,898.0276477,30.79137178,2.102644908,221.3274241,129.0949284,84.0452858,80.56930703,3853.088665,2023-08-18,8,230,Maize
4.55,144.1148152,29.42240621,400.2516124,25.84101106,73.33577594,307.7144575,182.3288306,152.9094287,154.5486859,3801.068021,2023-01-16,1,16,Maize
7.38,53.20572556,44.98812189,264.5029759,39.34542381,181.5522487,421.2772507,82.46869748,199.7721838,243.5613942,3384.908297,2025-05-22,5,142,Wheat
8.3,68.55493007,31.70743348,65.69812241,25.40868668,147.2946349,428.2859943,76.24418404,182.1777715,224.4869977,2562.242944,2024-09-18,9,262,Rice
5.64,68.06508863,30.91423444,238.1974601,30.36795084,81.28330731,391.5800145,280.0779431,202.9810395,194.2517831,2800.230609,2024-09-14,9,258,Wheat
5.49,98.63312647,44.5149671,436.2179953,26.62501179,133.1894332,78.68579167,237.6569815,153.6289694,127.2850956,2734.538615,2025-08-06,8,218,Wheat
6.24,150.8904326,24.51242105,,28.52681622,32.28953721,412.2585349,146.7968242,142.6355229,157.7309652,3251.371396,2025-09-25,9,268,Wheat
5.58,58.43204594,57.05510822,177.2452071,22.6453743,47.34409517,41.4572907,9.598338043,34.84300714,41.80347812,2820.833407,2025-05-21,5,141,Rice
6.86,34.14412949,15.7853742,192.4309197,28.06023763,144.0913483,226.1075501,252.7392321,193.0889538,179.5609972,2801.50065,2023-03-22,3,81,Barley
7.45,161.4172913,49.38889971,77.57428358,26.98738873,162.1870385,477.9900294,11.57746858,180.1647657,241.8669788,3317.150201,2023-10-25,10,298,Rice
6.9,64.94024159,8.595138666,521.8139433,25.59394434,36.36353057,313.4164522,72.37330081,102.577046,123.0803841,3156.514624,2023-09-16,9,259,Barley
7.15,24.3545175,25.92847404,881.6602894,21.50200681,158.2621429,99.4648899,294.7957234,187.4627664,154.276325,4053.25944,2023-08-30,8,242,Wheat
7.68,81.10103466,11.26111164,458.7019396,28.57305812,177.4849071,262.9732885,236.7871964,212.3732701,209.0616504,3617.56309,2024-07-14,7,196,Barley
6.02,46.79984906,21.71683817,277.6478374,22.9335453,32.91321169,241.5331226,147.664855,109.0626869,106.9743493,2683.431686,2023-10-27,10,300,Rice
6.74,188.729852,36.90488591,448.4283784,24.71290644,88.53874039,151.6821411,291.9434134,162.1888224,127.8222279,3416.468133,2024-07-05,7,187,Rice
6.1,158.4601666,5.665671423,626.4865586,28.39249739,116.1537167,466.2519765,282.1611903,235.9756108,237.783942,4085.417216,2023-11-29,11,333,Rice
8.22,169.1990059,24.02326034,747.3103714,28.84330753,74.40871356,138.945563,18.48239559,70.53818806,88.17713659,4216.303904,2023-01-21,1,21,Maize
6.74,179.1571634,57.12284143,403.8561323,29.72342588,122.075212,4.247789304,139.4564342,103.7240941,88.46510739,4042.296661,2025-02-15,2,46,Rice
6.19,154.2320809,33.73805996,790.9486277,30.5211912,19.82922246,131.2551452,13.24366863,40.13874086,52.59844391,3632.080204,2024-07-01,7,183,Barley
8.01,187.765059,21.71705207,224.9698625,18.30478869,187.0788979,485.0584432,231.3674446,259.961371,280.9016162,4210.583627,2023-02-20,2,51,Barley
8.24,139.04671,46.65206139,501.8637089,13.55713039,68.44510496,369.7373269,215.8379903,172.921415,173.5720601,2808.049141,2025-07-29,7,210,Barley
6.3,,31.22950586,85.24466888,24.93922334,125.9367191,166.8521038,77.08568985,119.4644872,133.3262316,2661.10635,2023-04-01,4,91,Wheat
4.54,165.0206275,16.98409048,748.3398082,14.8511311,88.68782057,157.2938167,291.2004083,163.1627961,129.5208782,3976.841676,2023-11-20,11,324,Wheat
5.62,107.6711454,27.75034712,321.1257626,20.21430595,182.3570225,175.854909,93.51099645,154.402792,171.5217858,3589.709626,2025-04-26,4,116,Wheat
5.47,46.34731859,30.52523377,214.09792,22.41087675,118.736924,401.6060616,177.8954243,193.0583016,209.5135153,2941.2229,2024-11-09,11,314,Rice
7.33,108.0964935,31.81641565,86.28505938,13.13360864,86.06930647,126.5994535,62.46954258,87.09540671,95.86837419,3109.352769,2025-02-16,2,47,Maize
5.74,190.051764,34.62859889,690.7977161,16.37427778,38.9916543,121.733522,194.4306382,102.171723,79.35811301,3602.051608,2024-07-01,7,183,Wheat
5.47,155.4889951,18.1930762,654.5256272,12.2579494,60.19326393,16.23538585,246.8280729,107.392131,65.6693814,3731.75983,2023-08-09,8,221,Wheat
4.91,50.06754342,23.73322916,,22.46567559,48.79906047,342.1045376,19.68022948,98.7245066,133.8788205,2111.434416,2024-05-12,5,133,Wheat
7.74,,31.22639076,319.9183148,29.93149317,153.5529235,363.5814049,71.76332641,171.0217407,208.3825082,3594.936633,2024-03-21,3,81,Maize
7.86,157.5870792,40.2338351,370.5502961,37.07885764,197.2353595,26.03620311,16.95470724,108.9113325,127.8475473,3693.42143,2024-04-14,4,105,Rice
8.32,159.7874335,6.90686467,350.2610334,19.91874452,84.14731251,47.42459663,271.6746413,133.060968,91.88323062,3369.907059,2025-01-18,1,18,Maize
5.12,138.581006,46.76690443,632.9812638,17.36348735,17.6268862,481.1690287,113.0431883,138.9602053,166.2311592,3671.892943,2025-01-02,1,2,Barley
4.55,86.99006429,26.58520024,572.1005069,39.11298935,83.47658836,457.3746644,170.4957453,184.3619506,204.3479269,3296.044711,2025-06-10,6,161,Rice
7.31,106.3889902,43.64485752,592.4748065,13.2289258,93.8813684,48.68836455,115.8709186,91.43963269,82.52242226,3685.476891,2024-08-21,8,234,Wheat
7.05,117.4333404,21.14188528,274.8135068,23.73247837,178.6608988,388.9547034,266.3254574,247.0190273,250.515496,3206.070395,2023-12-11,12,345,Wheat
4.99,117.1084326,51.78388318,175.5552774,29.32203091,152.4424117,296.7876272,235.1915552,206.1361978,204.0208907,3259.065537,2024-09-14,9,258,Wheat
5.48,171.1644114,23.45857498,70.0566993,17.83822347,81.29254359,476.8518132,38.69367238,147.6247362,195.7004374,2980.306548,2023-11-30,11,334,Maize
6.3,52.65890259,46.43853572,521.7959457,13.63149851,105.6378524,229.9709756,121.3961225,135.2319581,144.5136164,3307.087021,2025-09-09,9,252,Maize
5.61,78.20688118,7.988261915,599.6141918,35.6677444,63.13369623,298.1967998,53.00469425,107.1076164,132.6397271,3136.236199,2023-06-08,6,159,Maize
4.89,25.5174504,28.04212846,657.8929159,16.32665555,1.236764528,143.1399311,160.0850794,77.27189229,59.69254597,3268.427973,2025-07-18,7,199,Rice
5.35,27.09682605,12.65849541,447.0709524,15.86870686,127.0646693,250.9347655,57.45639662,130.9562068,157.2648709,3244.528303,2025-07-01,7,182,Wheat
4.87,138.2519281,52.59126674,509.4749243,29.94794637,136.8870722,289.8685575,81.94788611,151.0016134,177.2875992,3353.060678,2024-07-06,7,188,Wheat
6.33,132.133985,21.22723892,534.6512457,27.27384539,108.7574141,120.1225092,162.1832983,127.0581984,117.509531,3561.210383,2023-01-06,1,6,Barley
5.64,167.1409475,22.35950391,364.3271376,25.94048332,149.5041273,65.15899405,102.7002247,118.5939299,119.5201971,3703.931213,2024-10-22,10,296,Barley
7.23,108.6100142,28.64620926,513.3782614,19.95586882,156.3559652,456.1037856,181.2521815,223.7743942,248.7699329,3943.083237,2024-09-08,9,252,Rice
5.42,143.8642471,7.414496845,624.6867121,12.01195878,125.3506697,368.3972844,102.3143618,167.0491003,195.9610233,4047.451035,2023-12-19,12,353,Barley
8.1,106.6419473,47.97270207,348.713094,13.0766105,138.3555278,497.2821283,179.8291626,222.5829384,250.1808715,3214.839077,2024-08-01,8,214,Barley
8.18,,13.94848591,479.7792144,30.23560913,56.29546049,397.772196,129.452436,146.5379002,166.0541787,2992.761946,2024-04-11,4,102,Wheat
5.85,76.12690396,11.90526181,272.2847902,25.26292498,112.9188163,189.4779549,193.4159932,152.3797971,143.9362755,3298.845979,2023-01-27,1,27,Barley
